# Title: Online Malicious URL Splunk Lookup
# Updated: 2024-09-10T00:48:44Z
# Expires: 1 day (update frequency)
# Homepage: https://gitlab.com/malware-filter/urlhaus-filter
# License: https://gitlab.com/malware-filter/urlhaus-filter#license
# Source: https://urlhaus.abuse.ch/api/
"host","path","message","updated"
"raw.githubusercontent.com","/s3q/blackdoor/main/backdoor.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/fill_storage_move.bat","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/fill_storage_virus.bat","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/keylogger.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/networks_profile.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/test_move.bat","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/s3q/blackdoor/main/extensions/test_virus.bat","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/sheksweet/sheksweet1/main/rambledmime.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/sirvivor32/sirvivor/main/lukejazz.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/smug246/luna-grabber-injection/main/injection-obfuscated.js","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/sosinchik/asd/main/zoom.py","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/t1-8888/t1-vavava/main/document.zip","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/t1-8888/t1-vavava/main/ud.bat","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/trevsglass/morna/main/ref_ba0929399122_pdf.zip","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/vespeno/bat/main/dual.jar","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/vespeno/bat/main/hz.jar","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/vespeno/bat/main/qraken.jar","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/vespeno/bat/main/rt.jar","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/vespeno/bat/main/xray.jar","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/washywashy14/7zip-bin/master/win/er5thygfd.zip","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/washywashy14/7zip-bin/master/win/uemlxaw.zip","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/yuta1111x/selfbot/04ecdf46e8db9fce689d93905d759334b475c825/aquarius.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/zev3n/ubuntu-gnome-privilege-escalation/main/cve-2020-1612%5b6_7%5d_exploit.sh","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"raw.githubusercontent.com","/zwzonepieces/posapsi/master/chatlife.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/3a9xj1","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/6f2c5c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/7dhid7","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/8gikly","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/dvbcvt","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/dy1f16","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/e7opy8","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/exw2o1","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/g2js91","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/i7tdbr","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/kx3wl4","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/lt00vw","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/medjl1","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/ppxodm","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/tbfvpd","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"sendspace.com","/pro/dl/wyg3h5","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/11","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/111","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/222","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/33","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/c6","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.aefiabeuodbauobfafoebbf.net","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"smtp.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"stltpweavzg.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"support.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"teknoarge.com","/update/ana/update.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
